"","objectid_well","year_obs","lat","lon","district","season","well.level","time"
"781",10812,1994,26.02916667,71.77916667,"Barmer","pomr",30.92,1
"782",10812,1994,26.02916667,71.77916667,"Barmer","prm",31.28,2
"783",10812,1994,26.02916667,71.77916667,"Barmer","mo",30.9,3
"784",10812,1994,26.02916667,71.77916667,"Barmer","pomk",30.9,4
"785",10812,1995,26.02916667,71.77916667,"Barmer","pomr",31,5
"786",10812,1995,26.02916667,71.77916667,"Barmer","prm",32.69,6
"787",10812,1995,26.02916667,71.77916667,"Barmer","mo",30.72,7
"788",10812,1995,26.02916667,71.77916667,"Barmer","pomk",30.92,8
"789",10812,1996,26.02916667,71.77916667,"Barmer","pomr",32,9
"790",10812,1996,26.02916667,71.77916667,"Barmer","prm",30.55,10
"791",10812,1996,26.02916667,71.77916667,"Barmer","mo",31.08,11
"792",10812,1996,26.02916667,71.77916667,"Barmer","pomk",32.1,12
"793",10812,1997,26.02916667,71.77916667,"Barmer","pomr",31.48,13
"794",10812,1997,26.02916667,71.77916667,"Barmer","prm",30.96,14
"795",10812,1997,26.02916667,71.77916667,"Barmer","mo",30.6,15
"796",10812,1997,26.02916667,71.77916667,"Barmer","pomk",32.1,16
"797",10812,1998,26.02916667,71.77916667,"Barmer","pomr",31.48,17
"798",10812,1998,26.02916667,71.77916667,"Barmer","prm",30.14,18
"799",10812,1998,26.02916667,71.77916667,"Barmer","mo",30.04,19
"800",10812,1998,26.02916667,71.77916667,"Barmer","pomk",30.52,20
"801",10812,1999,26.02916667,71.77916667,"Barmer","pomr",30.04,21
"802",10812,1999,26.02916667,71.77916667,"Barmer","prm",30.6,22
"803",10812,1999,26.02916667,71.77916667,"Barmer","mo",30.55,23
"804",10812,1999,26.02916667,71.77916667,"Barmer","pomk",31.3,24
"805",10812,2000,26.02916667,71.77916667,"Barmer","pomr",31.26,25
"806",10812,2000,26.02916667,71.77916667,"Barmer","prm",32,26
"807",10812,2000,26.02916667,71.77916667,"Barmer","mo",30.47,27
"808",10812,2000,26.02916667,71.77916667,"Barmer","pomk",30.2,28
"809",10812,2001,26.02916667,71.77916667,"Barmer","pomr",30.3,29
"810",10812,2001,26.02916667,71.77916667,"Barmer","prm",30.7,30
"811",10812,2001,26.02916667,71.77916667,"Barmer","mo",30.15,31
"812",10812,2001,26.02916667,71.77916667,"Barmer","pomk",29.04,32
"813",10812,2002,26.02916667,71.77916667,"Barmer","pomr",29.37,33
"814",10812,2002,26.02916667,71.77916667,"Barmer","prm",28.91,34
"815",10812,2002,26.02916667,71.77916667,"Barmer","mo",30.11,35
"816",10812,2002,26.02916667,71.77916667,"Barmer","pomk",31.21,36
"817",10812,2003,26.02916667,71.77916667,"Barmer","pomr",29.36,37
"818",10812,2003,26.02916667,71.77916667,"Barmer","prm",29.31,38
"819",10812,2003,26.02916667,71.77916667,"Barmer","mo",NA,39
"820",10812,2003,26.02916667,71.77916667,"Barmer","pomk",NA,40
"821",10812,2005,26.02916667,71.77916667,"Barmer","pomr",29.15,45
"822",10812,2005,26.02916667,71.77916667,"Barmer","prm",29.53,46
"823",10812,2005,26.02916667,71.77916667,"Barmer","mo",29.16,47
"824",10812,2005,26.02916667,71.77916667,"Barmer","pomk",29.23,48
"825",10812,2006,26.02916667,71.77916667,"Barmer","pomr",29.39,49
"826",10812,2006,26.02916667,71.77916667,"Barmer","prm",29.49,50
"827",10812,2006,26.02916667,71.77916667,"Barmer","mo",NA,51
"828",10812,2006,26.02916667,71.77916667,"Barmer","pomk",NA,52
"829",10812,2007,26.02916667,71.77916667,"Barmer","pomr",NA,53
"830",10812,2007,26.02916667,71.77916667,"Barmer","prm",NA,54
"831",10812,2007,26.02916667,71.77916667,"Barmer","mo",28.71,55
"832",10812,2007,26.02916667,71.77916667,"Barmer","pomk",NA,56
"833",10812,2008,26.02916667,71.77916667,"Barmer","pomr",28.69,57
"834",10812,2008,26.02916667,71.77916667,"Barmer","prm",30.23,58
"835",10812,2008,26.02916667,71.77916667,"Barmer","mo",27.81,59
"836",10812,2008,26.02916667,71.77916667,"Barmer","pomk",28.76,60
"837",10812,2009,26.02916667,71.77916667,"Barmer","pomr",30.86,61
"838",10812,2009,26.02916667,71.77916667,"Barmer","prm",NA,62
"839",10812,2009,26.02916667,71.77916667,"Barmer","mo",30.81,63
"840",10812,2009,26.02916667,71.77916667,"Barmer","pomk",28.71,64
"841",10812,2010,26.02916667,71.77916667,"Barmer","pomr",NA,65
"842",10812,2010,26.02916667,71.77916667,"Barmer","prm",28.71,66
"843",10812,2010,26.02916667,71.77916667,"Barmer","mo",28.11,67
"844",10812,2010,26.02916667,71.77916667,"Barmer","pomk",28.79,68
"845",10812,2011,26.02916667,71.77916667,"Barmer","pomr",28.66,69
"846",10812,2011,26.02916667,71.77916667,"Barmer","prm",28.81,70
"847",10812,2011,26.02916667,71.77916667,"Barmer","mo",29.76,71
"848",10812,2011,26.02916667,71.77916667,"Barmer","pomk",28.71,72
"849",10812,2012,26.02916667,71.77916667,"Barmer","pomr",27.81,73
"850",10812,2012,26.02916667,71.77916667,"Barmer","prm",28.66,74
"851",10812,2012,26.02916667,71.77916667,"Barmer","mo",NA,75
"852",10812,2012,26.02916667,71.77916667,"Barmer","pomk",28.41,76
"853",10812,2013,26.02916667,71.77916667,"Barmer","pomr",29.11,77
"854",10812,2013,26.02916667,71.77916667,"Barmer","prm",29.51,78
"855",10812,2013,26.02916667,71.77916667,"Barmer","mo",28.95,79
"856",10812,2013,26.02916667,71.77916667,"Barmer","pomk",33.31,80
"857",10812,2014,26.02916667,71.77916667,"Barmer","pomr",29.11,81
"858",10812,2014,26.02916667,71.77916667,"Barmer","prm",31.31,82
"859",10812,2014,26.02916667,71.77916667,"Barmer","mo",27.42,83
"860",10812,2014,26.02916667,71.77916667,"Barmer","pomk",28.32,84
"861",10812,2015,26.02916667,71.77916667,"Barmer","pomr",29.01,85
"862",10812,2015,26.02916667,71.77916667,"Barmer","prm",28.22,86
"863",10812,2015,26.02916667,71.77916667,"Barmer","mo",28.71,87
"864",10812,2015,26.02916667,71.77916667,"Barmer","pomk",29.11,88
"865",10812,2016,26.02916667,71.77916667,"Barmer","pomr",NA,89
"866",10812,2016,26.02916667,71.77916667,"Barmer","prm",29.01,90
"867",10812,2016,26.02916667,71.77916667,"Barmer","mo",29.01,91
"868",10812,2016,26.02916667,71.77916667,"Barmer","pomk",29.11,92
"869",10813,1994,25.79166667,71.6,"Barmer","pomr",37.05,1
"870",10813,1994,25.79166667,71.6,"Barmer","prm",37.25,2
"871",10813,1994,25.79166667,71.6,"Barmer","mo",35.9,3
"872",10813,1994,25.79166667,71.6,"Barmer","pomk",35.98,4
"873",10813,1995,25.79166667,71.6,"Barmer","pomr",36.99,5
"874",10813,1995,25.79166667,71.6,"Barmer","prm",NA,6
"875",10813,1995,25.79166667,71.6,"Barmer","mo",36.81,7
"876",10813,1995,25.79166667,71.6,"Barmer","pomk",37.92,8
"877",10813,1996,25.79166667,71.6,"Barmer","pomr",36.62,9
"878",10813,1996,25.79166667,71.6,"Barmer","prm",36.69,10
"879",10813,1996,25.79166667,71.6,"Barmer","mo",40.1,11
"880",10813,1996,25.79166667,71.6,"Barmer","pomk",40.6,12
"881",10813,1997,25.79166667,71.6,"Barmer","pomr",36.98,13
"882",10813,1997,25.79166667,71.6,"Barmer","prm",36.57,14
"883",10813,1997,25.79166667,71.6,"Barmer","mo",40.1,15
"884",10813,1997,25.79166667,71.6,"Barmer","pomk",40.6,16
"885",10813,1998,25.79166667,71.6,"Barmer","pomr",36.6,17
"886",10813,1998,25.79166667,71.6,"Barmer","prm",NA,18
"887",10813,1998,25.79166667,71.6,"Barmer","mo",NA,19
"888",10813,1998,25.79166667,71.6,"Barmer","pomk",NA,20
"889",10813,1999,25.79166667,71.6,"Barmer","pomr",NA,21
"890",10813,1999,25.79166667,71.6,"Barmer","prm",36.55,22
"891",10813,1999,25.79166667,71.6,"Barmer","mo",36.44,23
"892",10813,1999,25.79166667,71.6,"Barmer","pomk",37,24
"893",10813,2000,25.79166667,71.6,"Barmer","pomr",36.27,25
"894",10813,2000,25.79166667,71.6,"Barmer","prm",38.4,26
"895",10813,2000,25.79166667,71.6,"Barmer","mo",36.49,27
"896",10813,2000,25.79166667,71.6,"Barmer","pomk",36.6,28
"897",10813,2001,25.79166667,71.6,"Barmer","pomr",36.8,29
"898",10813,2001,25.79166667,71.6,"Barmer","prm",36.5,30
"899",10813,2001,25.79166667,71.6,"Barmer","mo",36.5,31
"900",10813,2001,25.79166667,71.6,"Barmer","pomk",35.58,32
"901",10813,2002,25.79166667,71.6,"Barmer","pomr",35.76,33
"902",10813,2002,25.79166667,71.6,"Barmer","prm",35.5,34
"903",10813,2002,25.79166667,71.6,"Barmer","mo",36.3,35
"904",10813,2002,25.79166667,71.6,"Barmer","pomk",35.6,36
"905",10813,2003,25.79166667,71.6,"Barmer","pomr",35.6,37
"906",10813,2003,25.79166667,71.6,"Barmer","prm",25.45,38
"907",10813,2003,25.79166667,71.6,"Barmer","mo",NA,39
"908",10813,2003,25.79166667,71.6,"Barmer","pomk",NA,40
"909",10813,2005,25.79166667,71.6,"Barmer","pomr",35.47,45
"910",10813,2005,25.79166667,71.6,"Barmer","prm",35.45,46
"911",10813,2005,25.79166667,71.6,"Barmer","mo",35.54,47
"912",10813,2005,25.79166667,71.6,"Barmer","pomk",35.59,48
"913",10813,2006,25.79166667,71.6,"Barmer","pomr",35.64,49
"914",10813,2006,25.79166667,71.6,"Barmer","prm",35.7,50
"915",10813,2006,25.79166667,71.6,"Barmer","mo",NA,51
"916",10813,2006,25.79166667,71.6,"Barmer","pomk",34.9,52
"917",10813,2007,25.79166667,71.6,"Barmer","pomr",33.93,53
"918",10813,2007,25.79166667,71.6,"Barmer","prm",34.91,54
"919",10813,2007,25.79166667,71.6,"Barmer","mo",35.4,55
"920",10813,2007,25.79166667,71.6,"Barmer","pomk",NA,56
"921",10813,2008,25.79166667,71.6,"Barmer","pomr",35.3,57
"922",10813,2008,25.79166667,71.6,"Barmer","prm",35.7,58
"923",10813,2008,25.79166667,71.6,"Barmer","mo",31.1,59
"924",10813,2008,25.79166667,71.6,"Barmer","pomk",35.2,60
"925",10813,2009,25.79166667,71.6,"Barmer","pomr",34.75,61
"926",10813,2009,25.79166667,71.6,"Barmer","prm",35.3,62
"927",10813,2009,25.79166667,71.6,"Barmer","mo",33,63
"928",10813,2009,25.79166667,71.6,"Barmer","pomk",35.3,64
"929",10813,2010,25.79166667,71.6,"Barmer","pomr",35.3,65
"930",10813,2010,25.79166667,71.6,"Barmer","prm",35.15,66
"931",10813,2010,25.79166667,71.6,"Barmer","mo",33.58,67
"932",10813,2010,25.79166667,71.6,"Barmer","pomk",34.9,68
"933",10813,2011,25.79166667,71.6,"Barmer","pomr",34.7,69
"934",10813,2011,25.79166667,71.6,"Barmer","prm",36.18,70
"935",10813,2011,25.79166667,71.6,"Barmer","mo",34.93,71
"936",10813,2011,25.79166667,71.6,"Barmer","pomk",35,72
"937",10813,2012,25.79166667,71.6,"Barmer","pomr",35.32,73
"938",10813,2012,25.79166667,71.6,"Barmer","prm",36.6,74
"939",10813,2012,25.79166667,71.6,"Barmer","mo",NA,75
"940",10813,2012,25.79166667,71.6,"Barmer","pomk",35.4,76
"941",10813,2013,25.79166667,71.6,"Barmer","pomr",34,77
"942",10813,2013,25.79166667,71.6,"Barmer","prm",35.2,78
"943",10813,2013,25.79166667,71.6,"Barmer","mo",35.15,79
"944",10813,2013,25.79166667,71.6,"Barmer","pomk",34.8,80
"945",10813,2014,25.79166667,71.6,"Barmer","pomr",35.35,81
"946",10813,2014,25.79166667,71.6,"Barmer","prm",36.1,82
"947",10813,2014,25.79166667,71.6,"Barmer","mo",33.85,83
"948",10813,2014,25.79166667,71.6,"Barmer","pomk",33.98,84
"949",10813,2015,25.79166667,71.6,"Barmer","pomr",34.8,85
"950",10813,2015,25.79166667,71.6,"Barmer","prm",33.9,86
"951",10813,2015,25.79166667,71.6,"Barmer","mo",33.8,87
"952",10813,2015,25.79166667,71.6,"Barmer","pomk",33.8,88
"953",10813,2016,25.79166667,71.6,"Barmer","pomr",NA,89
"954",10813,2016,25.79166667,71.6,"Barmer","prm",34.3,90
"955",10813,2016,25.79166667,71.6,"Barmer","mo",34.5,91
"956",10813,2016,25.79166667,71.6,"Barmer","pomk",33.7,92
"957",10814,1994,26.075,71.625,"Barmer","pomr",NA,1
"958",10814,1994,26.075,71.625,"Barmer","prm",22.78,2
"959",10814,1994,26.075,71.625,"Barmer","mo",23.54,3
"960",10814,1994,26.075,71.625,"Barmer","pomk",23.85,4
"961",10814,1995,26.075,71.625,"Barmer","pomr",19.53,5
"962",10814,1995,26.075,71.625,"Barmer","prm",23.35,6
"963",10814,1995,26.075,71.625,"Barmer","mo",23.11,7
"964",10814,1995,26.075,71.625,"Barmer","pomk",19.59,8
"965",10814,1996,26.075,71.625,"Barmer","pomr",19.61,9
"966",10814,1996,26.075,71.625,"Barmer","prm",19.57,10
"967",10814,1996,26.075,71.625,"Barmer","mo",23.84,11
"968",10814,1996,26.075,71.625,"Barmer","pomk",19.57,12
"969",10814,1997,26.075,71.625,"Barmer","pomr",22.14,13
"970",10814,1997,26.075,71.625,"Barmer","prm",19.58,14
"971",10814,1997,26.075,71.625,"Barmer","mo",19.8,15
"972",10814,1997,26.075,71.625,"Barmer","pomk",19.57,16
"973",10814,1998,26.075,71.625,"Barmer","pomr",23.21,17
"974",10814,1998,26.075,71.625,"Barmer","prm",19.7,18
"975",10814,1998,26.075,71.625,"Barmer","mo",23.5,19
"976",10814,1998,26.075,71.625,"Barmer","pomk",18.22,20
"977",10814,1999,26.075,71.625,"Barmer","pomr",18.3,21
"978",10814,1999,26.075,71.625,"Barmer","prm",20.1,22
"979",10814,1999,26.075,71.625,"Barmer","mo",19.69,23
"980",10814,1999,26.075,71.625,"Barmer","pomk",19.78,24
"981",10814,2000,26.075,71.625,"Barmer","pomr",19.05,25
"982",10814,2000,26.075,71.625,"Barmer","prm",24.1,26
"983",10814,2000,26.075,71.625,"Barmer","mo",19.66,27
"984",10814,2000,26.075,71.625,"Barmer","pomk",19.1,28
"985",10814,2001,26.075,71.625,"Barmer","pomr",19.3,29
"986",10814,2001,26.075,71.625,"Barmer","prm",19.73,30
"987",10814,2001,26.075,71.625,"Barmer","mo",20.05,31
"988",10814,2001,26.075,71.625,"Barmer","pomk",21.29,32
"989",10814,2002,26.075,71.625,"Barmer","pomr",21.39,33
"990",10814,2002,26.075,71.625,"Barmer","prm",22.5,34
"991",10814,2002,26.075,71.625,"Barmer","mo",23.1,35
"992",10814,2002,26.075,71.625,"Barmer","pomk",20.8,36
"993",10814,2003,26.075,71.625,"Barmer","pomr",19.86,37
"994",10814,2003,26.075,71.625,"Barmer","prm",74.2,38
"995",10814,2003,26.075,71.625,"Barmer","mo",NA,39
"996",10814,2003,26.075,71.625,"Barmer","pomk",NA,40
"997",10814,2012,26.075,71.625,"Barmer","pomr",25.04,73
"998",10814,2012,26.075,71.625,"Barmer","prm",NA,74
"999",10814,2012,26.075,71.625,"Barmer","mo",NA,75
"1000",10814,2012,26.075,71.625,"Barmer","pomk",NA,76
"1001",10814,2014,26.075,71.625,"Barmer","pomr",NA,81
"1002",10814,2014,26.075,71.625,"Barmer","prm",NA,82
"1003",10814,2014,26.075,71.625,"Barmer","mo",17.74,83
"1004",10814,2014,26.075,71.625,"Barmer","pomk",16.89,84
"1005",10814,2015,26.075,71.625,"Barmer","pomr",20.72,85
"1006",10814,2015,26.075,71.625,"Barmer","prm",19.78,86
"1007",10814,2015,26.075,71.625,"Barmer","mo",19.47,87
"1008",10814,2015,26.075,71.625,"Barmer","pomk",NA,88
"1009",10815,2000,26.25833333,71.725,"Barmer","pomr",33.22,25
"1010",10815,2000,26.25833333,71.725,"Barmer","prm",33.8,26
"1011",10815,2000,26.25833333,71.725,"Barmer","mo",33.29,27
"1012",10815,2000,26.25833333,71.725,"Barmer","pomk",33.3,28
"1013",10815,2001,26.25833333,71.725,"Barmer","pomr",33.5,29
"1014",10815,2001,26.25833333,71.725,"Barmer","prm",34.14,30
"1015",10815,2001,26.25833333,71.725,"Barmer","mo",32.4,31
"1016",10815,2001,26.25833333,71.725,"Barmer","pomk",35.18,32
"1017",10815,2002,26.25833333,71.725,"Barmer","pomr",32.35,33
"1018",10815,2002,26.25833333,71.725,"Barmer","prm",39,34
"1019",10815,2002,26.25833333,71.725,"Barmer","mo",40.1,35
"1020",10815,2002,26.25833333,71.725,"Barmer","pomk",NA,36
"1021",10816,1998,26.33833333,71.55555556,"Barmer","pomr",NA,17
"1022",10816,1998,26.33833333,71.55555556,"Barmer","prm",62.9,18
"1023",10816,1998,26.33833333,71.55555556,"Barmer","mo",66.1,19
"1024",10816,1998,26.33833333,71.55555556,"Barmer","pomk",67.24,20
"1025",10816,1999,26.33833333,71.55555556,"Barmer","pomr",67.38,21
"1026",10816,1999,26.33833333,71.55555556,"Barmer","prm",66.22,22
"1027",10816,1999,26.33833333,71.55555556,"Barmer","mo",66.36,23
"1028",10816,1999,26.33833333,71.55555556,"Barmer","pomk",66.66,24
"1029",10816,2000,26.33833333,71.55555556,"Barmer","pomr",66.85,25
"1030",10816,2000,26.33833333,71.55555556,"Barmer","prm",66.8,26
"1031",10816,2000,26.33833333,71.55555556,"Barmer","mo",66.87,27
"1032",10816,2000,26.33833333,71.55555556,"Barmer","pomk",67.17,28
"1033",10816,2001,26.33833333,71.55555556,"Barmer","pomr",67.18,29
"1034",10816,2001,26.33833333,71.55555556,"Barmer","prm",67.4,30
"1035",10816,2001,26.33833333,71.55555556,"Barmer","mo",67.52,31
"1036",10816,2001,26.33833333,71.55555556,"Barmer","pomk",67.73,32
"1037",10816,2002,26.33833333,71.55555556,"Barmer","pomr",66.79,33
"1038",10816,2002,26.33833333,71.55555556,"Barmer","prm",67.95,34
"1039",10816,2002,26.33833333,71.55555556,"Barmer","mo",67.78,35
"1040",10816,2002,26.33833333,71.55555556,"Barmer","pomk",67.11,36
"1041",10816,2003,26.33833333,71.55555556,"Barmer","pomr",67.6,37
"1042",10816,2003,26.33833333,71.55555556,"Barmer","prm",67.82,38
"1043",10816,2003,26.33833333,71.55555556,"Barmer","mo",NA,39
"1044",10816,2003,26.33833333,71.55555556,"Barmer","pomk",NA,40
"1045",10816,2005,26.33833333,71.55555556,"Barmer","pomr",68.3,45
"1046",10816,2005,26.33833333,71.55555556,"Barmer","prm",69.2,46
"1047",10816,2005,26.33833333,71.55555556,"Barmer","mo",69.28,47
"1048",10816,2005,26.33833333,71.55555556,"Barmer","pomk",69.3,48
"1049",10816,2006,26.33833333,71.55555556,"Barmer","pomr",69.45,49
"1050",10816,2006,26.33833333,71.55555556,"Barmer","prm",70.08,50
"1051",10816,2006,26.33833333,71.55555556,"Barmer","mo",69.85,51
"1052",10816,2006,26.33833333,71.55555556,"Barmer","pomk",69.89,52
"1053",10816,2007,26.33833333,71.55555556,"Barmer","pomr",69.9,53
"1054",10816,2007,26.33833333,71.55555556,"Barmer","prm",69.88,54
"1055",10816,2007,26.33833333,71.55555556,"Barmer","mo",70.75,55
"1056",10816,2007,26.33833333,71.55555556,"Barmer","pomk",71.25,56
"1057",10816,2008,26.33833333,71.55555556,"Barmer","pomr",71.38,57
"1058",10816,2008,26.33833333,71.55555556,"Barmer","prm",72.67,58
"1059",10816,2008,26.33833333,71.55555556,"Barmer","mo",72.65,59
"1060",10816,2008,26.33833333,71.55555556,"Barmer","pomk",72.98,60
"1061",10816,2009,26.33833333,71.55555556,"Barmer","pomr",70.9,61
"1062",10816,2009,26.33833333,71.55555556,"Barmer","prm",72.81,62
"1063",10816,2009,26.33833333,71.55555556,"Barmer","mo",71.7,63
"1064",10816,2009,26.33833333,71.55555556,"Barmer","pomk",NA,64
"1065",10816,2010,26.33833333,71.55555556,"Barmer","pomr",74,65
"1066",10816,2010,26.33833333,71.55555556,"Barmer","prm",75,66
"1067",10816,2010,26.33833333,71.55555556,"Barmer","mo",74,67
"1068",10816,2010,26.33833333,71.55555556,"Barmer","pomk",75.7,68
"1069",10816,2011,26.33833333,71.55555556,"Barmer","pomr",74.87,69
"1070",10816,2011,26.33833333,71.55555556,"Barmer","prm",75.2,70
"1071",10816,2011,26.33833333,71.55555556,"Barmer","mo",75.42,71
"1072",10816,2011,26.33833333,71.55555556,"Barmer","pomk",NA,72
"1073",10816,2012,26.33833333,71.55555556,"Barmer","pomr",78.07,73
"1074",10816,2012,26.33833333,71.55555556,"Barmer","prm",77.5,74
"1075",10816,2012,26.33833333,71.55555556,"Barmer","mo",NA,75
"1076",10816,2012,26.33833333,71.55555556,"Barmer","pomk",76.8,76
"1077",10816,2013,26.33833333,71.55555556,"Barmer","pomr",77.5,77
"1078",10816,2013,26.33833333,71.55555556,"Barmer","prm",77.65,78
"1079",10816,2013,26.33833333,71.55555556,"Barmer","mo",78,79
"1080",10816,2013,26.33833333,71.55555556,"Barmer","pomk",78.39,80
"1081",10816,2014,26.33833333,71.55555556,"Barmer","pomr",78.3,81
"1082",10816,2014,26.33833333,71.55555556,"Barmer","prm",79.05,82
"1083",10816,2014,26.33833333,71.55555556,"Barmer","mo",79.8,83
"1084",10816,2014,26.33833333,71.55555556,"Barmer","pomk",80.05,84
"1085",10816,2015,26.33833333,71.55555556,"Barmer","pomr",82.6,85
"1086",10816,2015,26.33833333,71.55555556,"Barmer","prm",81,86
"1087",10816,2015,26.33833333,71.55555556,"Barmer","mo",81.92,87
"1088",10816,2015,26.33833333,71.55555556,"Barmer","pomk",81.92,88
"1089",10816,2016,26.33833333,71.55555556,"Barmer","pomr",NA,89
"1090",10816,2016,26.33833333,71.55555556,"Barmer","prm",82.95,90
"1091",10816,2016,26.33833333,71.55555556,"Barmer","mo",83,91
"1092",10816,2016,26.33833333,71.55555556,"Barmer","pomk",84.85,92
"1093",10817,1994,26.275,71.30555556,"Barmer","pomr",33.48,1
"1094",10817,1994,26.275,71.30555556,"Barmer","prm",33.66,2
"1095",10817,1994,26.275,71.30555556,"Barmer","mo",33.4,3
"1096",10817,1994,26.275,71.30555556,"Barmer","pomk",33.29,4
"1097",10817,1995,26.275,71.30555556,"Barmer","pomr",33.4,5
"1098",10817,1995,26.275,71.30555556,"Barmer","prm",32.61,6
"1099",10817,1995,26.275,71.30555556,"Barmer","mo",33.42,7
"1100",10817,1995,26.275,71.30555556,"Barmer","pomk",33.28,8
"1101",10817,1996,26.275,71.30555556,"Barmer","pomr",33.42,9
"1102",10817,1996,26.275,71.30555556,"Barmer","prm",33.7,10
"1103",10817,1996,26.275,71.30555556,"Barmer","mo",33.86,11
"1104",10817,1996,26.275,71.30555556,"Barmer","pomk",33.6,12
"1105",10817,1997,26.275,71.30555556,"Barmer","pomr",33.58,13
"1106",10817,1997,26.275,71.30555556,"Barmer","prm",33.92,14
"1107",10817,1997,26.275,71.30555556,"Barmer","mo",33.55,15
"1108",10817,1997,26.275,71.30555556,"Barmer","pomk",33.6,16
"1109",10817,1998,26.275,71.30555556,"Barmer","pomr",33.8,17
"1110",10817,1998,26.275,71.30555556,"Barmer","prm",33.8,18
"1111",10817,1998,26.275,71.30555556,"Barmer","mo",33.69,19
"1112",10817,1998,26.275,71.30555556,"Barmer","pomk",33.66,20
"1113",10817,1999,26.275,71.30555556,"Barmer","pomr",33.67,21
"1114",10817,1999,26.275,71.30555556,"Barmer","prm",33.8,22
"1115",10817,1999,26.275,71.30555556,"Barmer","mo",33.43,23
"1116",10817,1999,26.275,71.30555556,"Barmer","pomk",33.59,24
"1117",10817,2000,26.275,71.30555556,"Barmer","pomr",33.72,25
"1118",10817,2000,26.275,71.30555556,"Barmer","prm",33.9,26
"1119",10817,2000,26.275,71.30555556,"Barmer","mo",33.65,27
"1120",10817,2000,26.275,71.30555556,"Barmer","pomk",33.77,28
"1121",10817,2001,26.275,71.30555556,"Barmer","pomr",33.78,29
"1122",10817,2001,26.275,71.30555556,"Barmer","prm",33.79,30
"1123",10817,2001,26.275,71.30555556,"Barmer","mo",33.04,31
"1124",10817,2001,26.275,71.30555556,"Barmer","pomk",33.9,32
"1125",10817,2002,26.275,71.30555556,"Barmer","pomr",33.78,33
"1126",10817,2002,26.275,71.30555556,"Barmer","prm",33.95,34
"1127",10817,2002,26.275,71.30555556,"Barmer","mo",33.88,35
"1128",10817,2002,26.275,71.30555556,"Barmer","pomk",33.98,36
"1129",10817,2003,26.275,71.30555556,"Barmer","pomr",34.1,37
"1130",10817,2003,26.275,71.30555556,"Barmer","prm",34.41,38
"1131",10817,2003,26.275,71.30555556,"Barmer","mo",NA,39
"1132",10817,2003,26.275,71.30555556,"Barmer","pomk",NA,40
"1133",10817,2005,26.275,71.30555556,"Barmer","pomr",34,45
"1134",10817,2005,26.275,71.30555556,"Barmer","prm",34.25,46
"1135",10817,2005,26.275,71.30555556,"Barmer","mo",33.95,47
"1136",10817,2005,26.275,71.30555556,"Barmer","pomk",34.08,48
"1137",10817,2006,26.275,71.30555556,"Barmer","pomr",34.24,49
"1138",10817,2006,26.275,71.30555556,"Barmer","prm",34.22,50
"1139",10817,2006,26.275,71.30555556,"Barmer","mo",31.8,51
"1140",10817,2006,26.275,71.30555556,"Barmer","pomk",NA,52
"1141",10817,2007,26.275,71.30555556,"Barmer","pomr",NA,53
"1142",10817,2007,26.275,71.30555556,"Barmer","prm",34,54
"1143",10817,2007,26.275,71.30555556,"Barmer","mo",33.5,55
"1144",10817,2007,26.275,71.30555556,"Barmer","pomk",34,56
"1145",10817,2008,26.275,71.30555556,"Barmer","pomr",34,57
"1146",10817,2008,26.275,71.30555556,"Barmer","prm",34.33,58
"1147",10817,2008,26.275,71.30555556,"Barmer","mo",34.35,59
"1148",10817,2008,26.275,71.30555556,"Barmer","pomk",34.39,60
"1149",10817,2009,26.275,71.30555556,"Barmer","pomr",34.55,61
"1150",10817,2009,26.275,71.30555556,"Barmer","prm",34.4,62
"1151",10817,2009,26.275,71.30555556,"Barmer","mo",33.9,63
"1152",10817,2009,26.275,71.30555556,"Barmer","pomk",NA,64
"1153",10817,2010,26.275,71.30555556,"Barmer","pomr",34.5,65
"1154",10817,2010,26.275,71.30555556,"Barmer","prm",30.4,66
"1155",10817,2010,26.275,71.30555556,"Barmer","mo",32,67
"1156",10817,2010,26.275,71.30555556,"Barmer","pomk",34.3,68
"1157",10817,2011,26.275,71.30555556,"Barmer","pomr",34.3,69
"1158",10817,2011,26.275,71.30555556,"Barmer","prm",34.3,70
"1159",10817,2011,26.275,71.30555556,"Barmer","mo",33.52,71
"1160",10817,2011,26.275,71.30555556,"Barmer","pomk",NA,72
"1161",10817,2012,26.275,71.30555556,"Barmer","pomr",34.3,73
"1162",10817,2012,26.275,71.30555556,"Barmer","prm",34.4,74
"1163",10817,2012,26.275,71.30555556,"Barmer","mo",NA,75
"1164",10817,2012,26.275,71.30555556,"Barmer","pomk",34.9,76
"1165",10817,2013,26.275,71.30555556,"Barmer","pomr",0,77
"1166",10817,2013,26.275,71.30555556,"Barmer","prm",34.9,78
"1167",10817,2013,26.275,71.30555556,"Barmer","mo",34.15,79
"1168",10817,2013,26.275,71.30555556,"Barmer","pomk",NA,80
"1169",10817,2014,26.275,71.30555556,"Barmer","pomr",34.25,81
"1170",10817,2014,26.275,71.30555556,"Barmer","prm",34.5,82
"1171",10817,2014,26.275,71.30555556,"Barmer","mo",34.25,83
"1172",10817,2014,26.275,71.30555556,"Barmer","pomk",34.18,84
"1173",10817,2015,26.275,71.30555556,"Barmer","pomr",34.3,85
"1174",10817,2015,26.275,71.30555556,"Barmer","prm",34.28,86
"1175",10817,2015,26.275,71.30555556,"Barmer","mo",34.4,87
"1176",10817,2015,26.275,71.30555556,"Barmer","pomk",34.2,88
